datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 07:14:22.200000+00:00,332.0,50.06666564941406,35.0,1182917790.3333333,3283.566720145089,2023-05-16 07:14:22.200000+00:00,1684221262.2,0.3333282470703125,0.08790990808507743
2023-05-16 07:14:22.300000+00:00,332.0,50.099998474121094,35.0,1182923884.0,3284.2270856584823,2023-05-16 07:14:22.300000+00:00,1684221262.3,0.3333282470703125,0.12087685721261082
2023-05-16 07:14:22.400000+00:00,332.01428658621654,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.400000+00:00,1684221262.4,0.0,0.15384380634014422
2023-05-16 07:14:22.500000+00:00,332.028573172433,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.500000+00:00,1684221262.5,0.0,0.11538285475510818
2023-05-16 07:14:22.600000+00:00,332.04285975864957,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.600000+00:00,1684221262.6,0.0,0.07692190317007211
2023-05-16 07:14:22.700000+00:00,332.05714634486606,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.700000+00:00,1684221262.7,0.0,0.038460951585036054
2023-05-16 07:14:22.800000+00:00,332.0714329310826,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.800000+00:00,1684221262.8,0.0,0.0
2023-05-16 07:14:22.900000+00:00,332.0857195172991,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:22.900000+00:00,1684221262.9,0.0,-0.038460951585036054
2023-05-16 07:14:23+00:00,332.1000061035156,50.099998474121094,35.0,1182923884.0,3284.887451171875,2023-05-16 07:14:23+00:00,1684221263.0,0.0,-0.07692190317007211
2023-05-16 07:14:23.100000+00:00,332.1000061035156,50.08333206176758,35.0,1182921050.0,3285.5456194196427,2023-05-16 07:14:23.100000+00:00,1684221263.1,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.200000+00:00,332.1000061035156,50.06666564941406,35.0,1182918216.0,3286.203787667411,2023-05-16 07:14:23.200000+00:00,1684221263.2,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.300000+00:00,332.1000061035156,50.04999923706055,35.0,1182915382.0,3286.8619559151784,2023-05-16 07:14:23.300000+00:00,1684221263.3,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.400000+00:00,332.1000061035156,50.03333282470703,35.0,1182912548.0,3287.5201241629466,2023-05-16 07:14:23.400000+00:00,1684221263.4,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.500000+00:00,332.1000061035156,50.016666412353516,35.0,1182909714.0,3288.178292410714,2023-05-16 07:14:23.500000+00:00,1684221263.5,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.600000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3288.8364606584823,2023-05-16 07:14:23.600000+00:00,1684221263.6,-0.16666412353515625,-0.07692190317007211
2023-05-16 07:14:23.700000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:23.700000+00:00,1684221263.7,0.0,-0.07692190317007211
2023-05-16 07:14:23.800000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:23.800000+00:00,1684221263.8,0.0,-0.08974270942883432
2023-05-16 07:14:23.900000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:23.900000+00:00,1684221263.9,0.0,-0.10256351568760198
2023-05-16 07:14:24+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:24+00:00,1684221264.0,0.0,-0.11538432194636418
2023-05-16 07:14:24.100000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:24.100000+00:00,1684221264.1,0.0,-0.1282051282051264
2023-05-16 07:14:24.200000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:24.200000+00:00,1684221264.2,0.0,-0.14102593446389405
2023-05-16 07:14:24.300000+00:00,332.1000061035156,50.0,35.0,1182906880.0,3289.49462890625,2023-05-16 07:14:24.300000+00:00,1684221264.3,0.0,-0.15384674072265625
2023-05-16 07:14:24.400000+00:00,332.1000061035156,49.96666653951009,35.0,1182901212.1666667,3290.1527971540177,2023-05-16 07:14:24.400000+00:00,1684221264.4,-0.33333460489906486,-0.12087979159512284
2023-05-16 07:14:24.500000+00:00,332.1000061035156,49.93333307902018,35.0,1182895544.3333333,3290.810965401786,2023-05-16 07:14:24.500000+00:00,1684221264.5,-0.3333346048991359,-0.08791284246758944
