datetime,datetime,timestamp,current,voltage,soc,temperature
2023-05-16 07:09:33.604,2023-05-16 07:09:33.604,1684213773604,45.75,331.06,41.83,19.65
2023-05-16 07:09:33.721,2023-05-16 07:09:33.721,1684213773721,45.75,331.06,41.83,19.65
2023-05-16 07:09:33.816,2023-05-16 07:09:33.816,1684213773816,45.75,331.06,41.83,19.65
2023-05-16 07:09:33.972,2023-05-16 07:09:33.972,1684213773972,46.12,331.06,41.83,19.65
2023-05-16 07:09:34.064,2023-05-16 07:09:34.064,1684213774064,46.12,331.04,41.83,19.65
2023-05-16 07:09:34.163,2023-05-16 07:09:34.163,1684213774163,46.12,331.04,41.83,19.65
2023-05-16 07:09:34.299,2023-05-16 07:09:34.299,1684213774299,46.12,331.04,41.83,19.65
2023-05-16 07:09:34.391,2023-05-16 07:09:34.391,1684213774391,46.12,331.04,41.83,19.65
2023-05-16 07:09:34.483,2023-05-16 07:09:34.483,1684213774483,46.12,331.04,41.84,19.65
2023-05-16 07:09:34.642,2023-05-16 07:09:34.642,1684213774642,46.12,331.04,41.84,19.65
2023-05-16 07:09:34.738,2023-05-16 07:09:34.738,1684213774738,45.87,331.04,41.84,19.65
2023-05-16 07:09:34.835,2023-05-16 07:09:34.835,1684213774835,45.87,331.0,41.84,19.65
2023-05-16 07:09:34.925,2023-05-16 07:09:34.925,1684213774925,45.87,331.0,41.84,19.65
2023-05-16 07:09:35.055,2023-05-16 07:09:35.055,1684213775055,45.87,331.0,41.84,19.65
2023-05-16 07:09:35.154,2023-05-16 07:09:35.154,1684213775154,45.87,331.0,41.84,19.65
2023-05-16 07:09:35.273,2023-05-16 07:09:35.273,1684213775273,45.87,331.0,41.84,19.65
2023-05-16 07:09:35.401,2023-05-16 07:09:35.401,1684213775401,45.87,331.0,41.84,19.65
2023-05-16 07:09:35.496,2023-05-16 07:09:35.496,1684213775496,45.52,331.06,41.84,19.65
2023-05-16 07:09:35.583,2023-05-16 07:09:35.583,1684213775583,45.52,331.06,41.84,19.65
2023-05-16 07:09:35.680,2023-05-16 07:09:35.680,1684213775.68,45.52,331.06,41.84,19.65
2023-05-16 07:09:35.846,2023-05-16 07:09:35.846,1684213775846,45.52,331.06,41.84,19.65
2023-05-16 07:09:35.944,2023-05-16 07:09:35.944,1684213775944,45.52,331.06,41.84,19.65
2023-05-16 07:09:36.033,2023-05-16 07:09:36.033,1684213776033,45.52,331.06,41.85,19.65
2023-05-16 07:09:36.173,2023-05-16 07:09:36.173,1684213776173,45.67,331.06,41.85,19.65
2023-05-16 07:09:36.284,2023-05-16 07:09:36.284,1684213776284,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.379,2023-05-16 07:09:36.379,1684213776379,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.548,2023-05-16 07:09:36.548,1684213776548,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.633,2023-05-16 07:09:36.633,1684213776633,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.724,2023-05-16 07:09:36.724,1684213776724,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.881,2023-05-16 07:09:36.881,1684213776881,45.67,331.12,41.85,19.65
2023-05-16 07:09:36.978,2023-05-16 07:09:36.978,1684213776978,45.84,331.12,41.85,19.65
2023-05-16 07:09:37.075,2023-05-16 07:09:37.075,1684213777075,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.237,2023-05-16 07:09:37.237,1684213777237,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.334,2023-05-16 07:09:37.334,1684213777334,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.426,2023-05-16 07:09:37.426,1684213777426,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.522,2023-05-16 07:09:37.522,1684213777522,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.646,2023-05-16 07:09:37.646,1684213777646,45.84,331.06,41.85,19.65
2023-05-16 07:09:37.765,2023-05-16 07:09:37.765,1684213777765,46.13,331.06,41.85,19.65
2023-05-16 07:09:37.868,2023-05-16 07:09:37.868,1684213777868,46.13,331.16,41.85,19.65
2023-05-16 07:09:38.006,2023-05-16 07:09:38.006,1684213778006,46.13,331.16,41.85,19.65
2023-05-16 07:09:38.102,2023-05-16 07:09:38.102,1684213778102,46.13,331.16,41.85,19.65
2023-05-16 07:09:38.191,2023-05-16 07:09:38.191,1684213778191,46.13,331.16,41.85,19.65
2023-05-16 07:09:38.331,2023-05-16 07:09:38.331,1684213778331,46.13,331.16,41.86,19.65
2023-05-16 07:09:38.452,2023-05-16 07:09:38.452,1684213778452,46.13,331.16,41.86,19.65
2023-05-16 07:09:38.553,2023-05-16 07:09:38.553,1684213778553,46.17,331.1,41.86,19.65
2023-05-16 07:09:38.685,2023-05-16 07:09:38.685,1684213778685,46.17,331.1,41.86,19.65
2023-05-16 07:09:38.782,2023-05-16 07:09:38.782,1684213778782,46.17,331.1,41.86,19.65
2023-05-16 07:09:38.901,2023-05-16 07:09:38.901,1684213778901,46.17,331.1,41.86,19.65
2023-05-16 07:09:38.993,2023-05-16 07:09:38.993,1684213778993,46.17,331.1,41.86,19.65
2023-05-16 07:09:39.149,2023-05-16 07:09:39.149,1684213779149,46.17,331.1,41.86,19.65
2023-05-16 07:09:39.245,2023-05-16 07:09:39.245,1684213779245,46.14,331.1,41.86,19.65
2023-05-16 07:09:39.344,2023-05-16 07:09:39.344,1684213779344,46.14,331.12,41.86,19.65
2023-05-16 07:09:39.479,2023-05-16 07:09:39.479,1684213779479,46.14,331.12,41.86,19.65
2023-05-16 07:09:39.570,2023-05-16 07:09:39.570,1684213779.57,46.14,331.12,41.86,19.65
2023-05-16 07:09:39.687,2023-05-16 07:09:39.687,1684213779687,46.14,331.12,41.86,19.65
2023-05-16 07:09:39.825,2023-05-16 07:09:39.825,1684213779825,46.14,331.12,41.87,19.65
2023-05-16 07:09:39.919,2023-05-16 07:09:39.919,1684213779919,46.14,331.12,41.87,19.65
2023-05-16 07:09:40.011,2023-05-16 07:09:40.011,1684213780011,46.73,331.12,41.87,19.65
2023-05-16 07:09:40.168,2023-05-16 07:09:40.168,1684213780168,46.73,331.1,41.87,19.65
2023-05-16 07:09:40.265,2023-05-16 07:09:40.265,1684213780265,46.73,331.1,41.87,19.66
2023-05-16 07:09:40.393,2023-05-16 07:09:40.393,1684213780393,46.73,331.1,41.87,19.66
2023-05-16 07:09:40.521,2023-05-16 07:09:40.521,1684213780521,46.73,331.1,41.87,19.66
2023-05-16 07:09:40.613,2023-05-16 07:09:40.613,1684213780613,46.73,331.1,41.87,19.66
2023-05-16 07:09:40.702,2023-05-16 07:09:40.702,1684213780702,46.58,331.1,41.87,19.66
2023-05-16 07:09:40.794,2023-05-16 07:09:40.794,1684213780794,46.58,331.12,41.87,19.66
2023-05-16 07:09:40.960,2023-05-16 07:09:40.960,1684213780.96,46.58,331.12,41.87,19.66
2023-05-16 07:09:41.054,2023-05-16 07:09:41.054,1684213781054,46.58,331.12,41.87,19.66
