datetime,voltage,current,soc,power,charged_energy,datetime,timestamp,derivative,mean_derivative
2023-05-16 11:44:36.800000+00:00,365.6000061035156,0.20000000298023224,84.0,1116880241.0,0.0,2023-05-16 11:44:36.800000+00:00,1684237476.8,,0.0
2023-05-16 11:44:36.900000+00:00,365.6714346749442,0.20000000298023224,84.0,1116882113.4285715,0.0029029553490025656,2023-05-16 11:44:36.900000+00:00,1684237476.9,0.0,0.0
2023-05-16 11:44:37+00:00,365.7428632463728,0.20000000298023224,84.0,1116883985.857143,0.005805910698005131,2023-05-16 11:44:37+00:00,1684237477.0,0.0,0.0
2023-05-16 11:44:37.100000+00:00,365.81429181780135,0.20000000298023224,84.0,1116885858.2857144,0.008708866047007697,2023-05-16 11:44:37.100000+00:00,1684237477.1,0.0,0.0
2023-05-16 11:44:37.200000+00:00,365.8857203892299,0.20000000298023224,84.0,1116887730.7142856,0.011611821396010262,2023-05-16 11:44:37.200000+00:00,1684237477.2,0.0,0.0
2023-05-16 11:44:37.300000+00:00,365.95714896065846,0.20000000298023224,84.0,1116889603.142857,0.014514776745012828,2023-05-16 11:44:37.300000+00:00,1684237477.3,0.0,0.0
2023-05-16 11:44:37.400000+00:00,366.02857753208707,0.20000000298023224,84.0,1116891475.5714285,0.017417732094015394,2023-05-16 11:44:37.400000+00:00,1684237477.4,0.0,0.0
2023-05-16 11:44:37.500000+00:00,366.1000061035156,0.20000000298023224,84.0,1116893348.0,0.02032068744301796,2023-05-16 11:44:37.500000+00:00,1684237477.5,0.0,9.362637109153873
2023-05-16 11:44:37.600000+00:00,366.12857491629467,2.228571376630238,84.0,1124255802.7142856,0.21601337513753346,2023-05-16 11:44:37.600000+00:00,1684237477.6,20.285713736500057,10.923076627346186
2023-05-16 11:44:37.700000+00:00,366.15714372907365,4.257142750280244,84.0,1131618257.4285715,0.41170606283204897,2023-05-16 11:44:37.700000+00:00,1684237477.7,20.285713736500057,10.923076627346186
2023-05-16 11:44:37.800000+00:00,366.1857125418527,6.28571412393025,84.0,1138980712.142857,0.6073987505265644,2023-05-16 11:44:37.800000+00:00,1684237477.8,20.285713736500053,10.923076627346186
2023-05-16 11:44:37.900000+00:00,366.2142813546317,8.314285497580256,84.0,1146343166.857143,0.80309143822108,2023-05-16 11:44:37.900000+00:00,1684237477.9,20.285713736500064,10.923076627346186
2023-05-16 11:44:38+00:00,366.2428501674107,10.342856871230262,84.0,1153705621.5714285,0.9987841259155955,2023-05-16 11:44:38+00:00,1684237478.0,20.285713736500064,10.923076627346186
2023-05-16 11:44:38.100000+00:00,366.2714189801897,12.371428244880267,84.0,1161068076.2857144,1.194476813610111,2023-05-16 11:44:38.100000+00:00,1684237478.1,20.285713736500046,10.923076627346186
2023-05-16 11:44:38.200000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.200000+00:00,1684237478.2,20.285713736500064,10.923076627346186
2023-05-16 11:44:38.300000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.300000+00:00,1684237478.3,0.0,9.362637109153873
2023-05-16 11:44:38.400000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.400000+00:00,1684237478.4,0.0,7.802197590961561
2023-05-16 11:44:38.500000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.500000+00:00,1684237478.5,0.0,6.241758072769248
2023-05-16 11:44:38.600000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.600000+00:00,1684237478.6,0.0,4.6813185545769365
2023-05-16 11:44:38.700000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.700000+00:00,1684237478.7,0.0,3.120879036384624
2023-05-16 11:44:38.800000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.800000+00:00,1684237478.8,0.0,1.5604395181923125
2023-05-16 11:44:38.900000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.3901695013046265,2023-05-16 11:44:38.900000+00:00,1684237478.9,0.0,0.0
2023-05-16 11:44:39+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.6336916883786519,2023-05-16 11:44:39+00:00,1684237479.0,0.0,-0.010988948109385341
2023-05-16 11:44:39.100000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,1.8772138754526775,2023-05-16 11:44:39.100000+00:00,1684237479.1,0.0,-0.02197789621877205
2023-05-16 11:44:39.200000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,2.120736062526703,2023-05-16 11:44:39.200000+00:00,1684237479.2,0.0,-0.03296684432815739
2023-05-16 11:44:39.300000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,2.3642582496007285,2023-05-16 11:44:39.300000+00:00,1684237479.3,0.0,-0.04395579243754273
2023-05-16 11:44:39.400000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,2.607780436674754,2023-05-16 11:44:39.400000+00:00,1684237479.4,0.0,-0.05494474054692807
2023-05-16 11:44:39.500000+00:00,366.29998779296875,14.399999618530273,84.0,1168430531.0,2.8513026237487793,2023-05-16 11:44:39.500000+00:00,1684237479.5,0.0,-0.06593368865631478
